playerName,sal,pos,team,opp,line,ppLine,proj,actual
James van Riemsdyk,6000,LW,TOR,NSH,3,1,3.06,8.0
Derek Stepan,5700,C,ARI,CAR,1,1,3.03,4.5
Chris Kreider,5000,LW,NYR,PHI,1,1,3.01,3.0
Wayne Simmonds,5200,RW,PHI,NYR,3,1,3.0,1.5
Tyler Johnson,5400,RW,TBL,NYI,2,2,2.99,4.5
T.J. Oshie,5000,RW,WSH,DET,2,1,2.99,0.0
Jordan Staal,5000,C,CAR,ARI,1,1,2.98,0.0
Zach Werenski,5500,D,CBJ,FLO,5,1,2.97,1.0
Jake Muzzin,4800,D,LAK,COL,7,1,2.88,5.5
James Neal,5600,RW,VGK,SJS,2,1,2.87,1.5
Ryan Johansen,5600,C,NSH,TOR,1,1,2.86,0.5
Travis Konecny,5100,RW,PHI,NYR,1,2,2.85,8.5
Dylan Larkin,5200,C,DET,WSH,2,2,2.85,0.5
Ondrej Palat,5200,LW,TBL,NYI,2,2,2.84,3.0
Teuvo Teravainen,6100,RW,CAR,ARI,3,1,2.82,6.0
Jordan Eberle,5100,RW,NYI,TBL,2,2,2.79,8.5
Clayton Keller,5800,RW,ARI,CAR,1,1,2.79,6.0
Jeff Skinner,5800,LW,CAR,ARI,2,2,2.74,10.0
Darnell Nurse,4400,D,EDM,OTT,5,2,2.73,9.5
Erik Haula,5600,C,VGK,SJS,2,2,2.69,1.0
Tomas Hertl,4900,LW,SJS,VGK,1,1,2.67,5.0
Jaccob Slavin,4300,D,CAR,ARI,5,2,2.67,9.5
Nick Bjugstad,5900,RW,FLO,CBJ,1,2,2.65,1.5
Brent Seabrook,3800,D,CHI,VAN,5,1,2.65,3.5
David Perron,5300,LW,VGK,SJS,2,2,2.64,0.0
Mats Zuccarello,5000,RW,NYR,PHI,2,1,2.63,2.0
Yanni Gourde,5100,C,TBL,NYI,3,2,2.62,5.5
Sam Gagner,3400,RW,VAN,CHI,2,1,2.57,4.0
Michael Del Zotto,3100,D,VAN,CHI,6,2,2.57,2.0
Tyler Toffoli,4900,RW,LAK,COL,3,2,2.54,3.5
Cody Ceci,3600,D,OTT,EDM,7,2,2.54,5.0
Elias Lindholm,4800,C,CAR,ARI,2,1,2.53,4.0
Jean-Gabriel Pageau,3900,C,OTT,EDM,3,1,2.53,1.5
Justin Williams,4800,RW,CAR,ARI,1,2,2.49,1.5
Gustav Nyquist,4200,RW,DET,WSH,1,1,2.49,0.5
Marc-Edouard Vlasic,4300,D,SJS,VGK,6,2,2.48,4.0
Brandon Saad,4700,LW,CHI,VAN,3,1,2.48,5.5
Ryan Pulock,4200,D,NYI,TBL,7,2,2.47,11.5
Neal Pionk,4100,D,NYR,PHI,5,1,2.44,3.0
William Nylander,4400,C,TOR,NSH,1,2,2.43,6.0
Jake Gardiner,3900,D,TOR,NSH,6,2,2.43,4.5
Bobby Ryan,3800,LW,OTT,EDM,3,1,2.43,3.0
Patrick Marleau,4500,LW,TOR,NSH,2,2,2.4,1.5
Alec Martinez,4000,D,LAK,COL,6,2,2.4,2.0
Pierre-Luc Dubois,4700,C,CBJ,FLO,2,1,2.39,4.5
Craig Smith,5500,RW,NSH,TOR,2,2,2.38,2.5
Henrik Zetterberg,4400,C,DET,WSH,1,1,2.38,0.5
Dion Phaneuf,4100,D,LAK,COL,6,2,2.35,1.0
Henrik Sedin,3200,C,VAN,CHI,2,1,2.35,5.5
Mike Matheson,4700,D,FLO,CBJ,6,2,2.34,2.5
Artem Anisimov,3300,C,CHI,VAN,2,1,2.34,0.5
Matt Niskanen,4000,D,WSH,DET,5,2,2.32,1.5
Nick Schmaltz,3600,C,CHI,VAN,1,1,2.3,4.5
Alex Killorn,4200,LW,TBL,NYI,3,1,2.27,1.5
Ryan Dzingel,3800,LW,OTT,EDM,1,2,2.25,0.0
Milan Lucic,3600,LW,EDM,OTT,3,1,2.22,2.5
Dmitry Orlov,3700,D,WSH,DET,5,2,2.21,1.0
Tanner Pearson,4400,LW,LAK,COL,2,2,2.21,0.5
Kyle Turris,5300,C,NSH,TOR,2,0,2.19,1.0
Mikhail Sergachev,4300,D,TBL,NYI,6,2,2.19,5.5
Derrick Pouliot,2900,D,VAN,CHI,7,2,2.19,1.0
Colin Miller,4400,D,VGK,SJS,6,2,2.18,1.0
Kevin Hayes,4500,C,NYR,PHI,2,2,2.14,1.0
Kevin Fiala,5400,LW,NSH,TOR,2,0,2.13,2.0
Nolan Patrick,4100,C,PHI,NYR,2,2,2.12,3.5
Nick Foligno,4900,C,CBJ,FLO,1,2,2.08,1.0
Nate Schmidt,4100,D,VGK,SJS,5,2,2.07,1.5
Anthony Mantha,4500,RW,DET,WSH,2,2,2.05,2.5
Vladislav Namestnikov,3700,C,NYR,PHI,2,2,2.03,0.5
Thomas Chabot,3500,D,OTT,EDM,7,1,2.03,4.0
Tomas Tatar,4600,RW,VGK,SJS,1,2,2.02,4.5
Alex DeBrincat,4200,RW,CHI,VAN,2,2,2.02,1.0
Pavel Buchnevich,3800,RW,NYR,PHI,3,1,2.01,0.5
Brady Skjei,3200,D,NYR,PHI,6,2,2.0,3.5
Alex Goligoski,4100,D,ARI,CAR,7,2,2.0,9.5
Shea Theodore,4000,D,VGK,SJS,7,1,1.96,3.5
Jake Virtanen,2900,RW,VAN,CHI,1,2,1.95,0.0
Brendan Leipsic,3500,LW,VAN,CHI,3,2,1.93,2.0
Brandon Sutter,2900,C,VAN,CHI,3,0,1.93,5.5
Christian Dvorak,4200,C,ARI,CAR,2,2,1.91,1.0
Tyler Bozak,4000,C,TOR,NSH,3,1,1.89,4.5
Tyson Jost,3700,LW,COL,LAK,2,1,1.88,0.0
Ryan Strome,3200,C,EDM,OTT,3,1,1.88,1.0
Alexander Wennberg,4600,C,CBJ,FLO,3,1,1.84,0.0
Max Domi,3900,LW,ARI,CAR,2,2,1.84,2.0
Richard Panik,4500,LW,ARI,CAR,1,1,1.81,1.5
Zach Hyman,3700,LW,TOR,NSH,1,0,1.76,2.5
J.T. Compher,3400,C,COL,LAK,2,2,1.74,0.0
Anthony Beauvillier,3700,LW,NYI,TBL,2,2,1.74,10.0
Tom Wilson,3900,RW,WSH,DET,1,0,1.71,1.5
Timo Meier,4100,LW,SJS,VGK,3,2,1.71,1.0
Lars Eller,4300,C,WSH,DET,2,2,1.7,3.0
Brock McGinn,3300,LW,CAR,ARI,1,0,1.68,1.5
Alex Tuch,4100,RW,VGK,SJS,3,1,1.67,0.5
Alex Iafallo,3300,LW,LAK,COL,1,0,1.66,1.5
Tobias Rieder,3000,LW,LAK,COL,2,0,1.66,8.5
Jakob Chychrun,3900,D,ARI,CAR,6,1,1.65,3.5
Ryan Spooner,4600,LW,NYR,PHI,3,2,1.63,1.5
Zack Smith,3200,LW,OTT,EDM,2,2,1.61,1.5
Andre Burakovsky,3700,LW,WSH,DET,2,1,1.6,0.0
Mikkel Boedker,4300,RW,SJS,VGK,1,2,1.59,0.0
Valtteri Filppula,3000,C,PHI,NYR,3,2,1.59,0.0
Sven Andrighetto,3100,RW,COL,LAK,2,2,1.59,0.5
Jesper Fast,3400,RW,NYR,PHI,1,0,1.59,10.0
Brock Nelson,3000,C,NYI,TBL,3,2,1.58,1.0
Boone Jenner,4800,LW,CBJ,FLO,3,0,1.57,3.5
Samuel Girard,2900,D,COL,LAK,7,2,1.55,0.0
Darren Helm,3100,LW,DET,WSH,2,2,1.55,1.0
Blake Comeau,3000,RW,COL,LAK,3,2,1.54,1.5
Andreas Athanasiou,3800,LW,DET,WSH,3,1,1.54,2.5
Oliver Bjorkstrand,3900,RW,CBJ,FLO,2,2,1.53,0.5
Nikolay Goldobin,3000,RW,VAN,CHI,1,2,1.53,4.0
Oskar Lindblom,3100,LW,PHI,NYR,2,2,1.52,6.5
Tom Pyatt,2900,RW,OTT,EDM,2,0,1.5,2.0
Jesse Puljujarvi,3300,RW,EDM,OTT,3,2,1.49,0.0
Denis Malgin,3900,RW,FLO,CBJ,2,2,1.48,1.0
Justin Abdelkader,3000,RW,DET,WSH,3,1,1.48,2.5
Niklas Kronwall,2900,D,DET,WSH,6,1,1.48,2.5
Frans Nielsen,3000,C,DET,WSH,3,0,1.45,1.5
Adrian Kempe,3100,RW,LAK,COL,3,2,1.44,0.0
Andrew Ladd,3000,LW,NYI,TBL,3,2,1.43,0.5
Patrick Sharp,2900,LW,CHI,VAN,1,0,1.43,0.0
Kevin Labanc,4000,RW,SJS,VGK,3,2,1.41,1.5
Ethan Bear,3400,D,EDM,OTT,6,1,1.41,2.5
Pontus Aberg,3000,RW,EDM,OTT,2,0,1.39,6.0
Markus Nutivaara,3000,D,CBJ,FLO,6,2,1.38,0.5
Matt Nieto,2900,LW,COL,LAK,3,0,1.38,2.0
Tyler Bertuzzi,3000,LW,DET,WSH,1,2,1.38,1.0
Ty Rattie,4700,RW,EDM,OTT,1,2,1.37,6.0
Tomas Jurco,3000,LW,CHI,VAN,2,2,1.37,1.0
Thomas Vanek,4400,RW,CBJ,FLO,3,2,1.36,5.5
Nick Bonino,3200,C,NSH,TOR,3,2,1.32,0.0
Vinnie Hinostroza,3200,LW,CHI,VAN,3,2,1.32,1.5
Chris Tierney,3500,C,SJS,VGK,3,2,1.3,0.5
Jordan Weal,2900,LW,PHI,NYR,3,0,1.29,1.5
Nate Thompson,2700,C,LAK,COL,3,0,1.24,4.0
Drake Caggiula,3000,LW,EDM,OTT,2,0,1.22,8.0
Jimmy Vesey,3000,LW,NYR,PHI,3,2,1.21,1.5
Jordan Martinook,2900,LW,ARI,CAR,3,0,1.16,1.0
Brad Richardson,2900,C,ARI,CAR,3,0,1.14,3.0
Colton Sissons,3200,RW,NSH,TOR,3,0,1.08,1.0
Jared McCann,3000,C,FLO,CBJ,3,0,1.06,1.5
Jussi Jokinen,3100,LW,VAN,CHI,3,0,1.05,1.0
Cody Eakin,3000,C,VGK,SJS,3,0,1.04,1.5
Connor Brown,3000,RW,TOR,NSH,3,2,1.02,2.5
Matthew Highmore,3000,LW,CHI,VAN,3,0,1.0,4.0
Jakub Vrana,3200,RW,WSH,DET,3,2,0.97,2.0
Jamie McGinn,3000,LW,FLO,CBJ,3,2,0.94,0.5
Melker Karlsson,3000,RW,SJS,VGK,2,0,0.92,1.5
Frank Vatrano,3700,RW,FLO,CBJ,3,0,0.92,1.0
Tanner Fritz,2900,RW,NYI,TBL,3,0,0.91,1.0
Anthony Cirelli,3000,C,TBL,NYI,3,0,0.88,8.5
Ryan Carpenter,3000,LW,VGK,SJS,3,0,0.82,2.0
Phillip Di Giuseppe,2900,RW,CAR,ARI,2,0,0.82,9.5
Josh Archibald,2800,C,ARI,CAR,2,0,0.69,4.0
Sonny Milano,3200,LW,CBJ,FLO,2,2,0.67,6.0
Brett Connolly,3000,LW,WSH,DET,3,2,0.65,4.0
Zac Rinaldo,2800,LW,ARI,CAR,3,0,0.63,0.5
Max McCormick,2800,LW,OTT,EDM,3,0,0.58,1.5
