playerName,sal,pos,team,opp,line,ppLine,proj,actual
Ryan Johansen,5200,C,NSH,MIN,1,1,3.11,0.5
Matt Dumba,4900,D,MIN,NSH,5,1,3.11,1.5
Paul Stastny,5600,C,WPJ,BOS,2,1,3.05,0.0
Jason Zucker,5800,LW,MIN,NSH,1,2,3.04,1.0
Kyle Connor,5600,LW,WPJ,BOS,1,2,3.02,0.5
Nikolaj Ehlers,5600,LW,WPJ,BOS,2,2,3.01,1.0
Sebastian Aho,6000,C,CAR,NJD,3,1,3.0,1.0
Cam Fowler,5400,D,ANA,VAN,5,1,2.99,0.5
Zach Werenski,5000,D,CBJ,EDM,5,2,2.98,3.5
David Krejci,5700,C,BOS,WPJ,2,2,2.95,0.5
Jaccob Slavin,4800,D,CAR,NJD,5,1,2.95,0.5
Jake Guentzel,6000,LW,PIT,DET,1,2,2.94,2.0
Zach Parise,5200,LW,MIN,NSH,2,1,2.91,2.5
Pierre-Luc Dubois,5000,C,CBJ,EDM,1,1,2.86,5.0
Colton Parayko,4600,D,STL,SJS,6,2,2.85,4.5
Bobby Ryan,4000,LW,OTT,NYI,1,1,2.83,8.5
Jordan Staal,4800,C,CAR,NJD,1,1,2.81,0.5
Craig Smith,5000,RW,NSH,MIN,2,1,2.79,1.0
Nico Hischier,4800,C,NJD,CAR,1,2,2.79,0.0
Jeff Skinner,5800,LW,CAR,NJD,2,2,2.79,6.0
Alexander Steen,4800,RW,STL,SJS,2,1,2.75,0.5
Cody Ceci,3800,D,OTT,NYI,6,2,2.75,1.5
Ivan Provorov,5100,D,PHI,DAL,5,2,2.74,6.0
Jean-Gabriel Pageau,3700,C,OTT,NYI,2,1,2.69,3.5
Teuvo Teravainen,6100,RW,CAR,NJD,3,1,2.64,1.5
Kyle Turris,5000,C,NSH,MIN,2,2,2.58,2.2
Corey Perry,5900,RW,ANA,VAN,1,0,2.54,1.5
Darnell Nurse,4300,D,EDM,CBJ,5,2,2.54,3.0
Mikko Koivu,4300,C,MIN,NSH,2,1,2.51,2.5
Anthony Mantha,4600,RW,DET,PIT,2,2,2.5,2.0
Wayne Simmonds,5200,RW,PHI,DAL,3,1,2.49,3.0
Thomas Chabot,3900,D,OTT,NYI,5,1,2.49,1.5
Travis Konecny,5400,RW,PHI,DAL,1,2,2.48,4.5
Bryan Rust,5100,RW,PIT,DET,1,0,2.47,0.0
Daniel Sedin,3900,LW,VAN,ANA,2,1,2.42,4.5
Tomas Hertl,5000,LW,SJS,STL,2,2,2.39,1.0
Ryan Dzingel,3700,LW,OTT,NYI,1,2,2.37,4.0
Marc-Edouard Vlasic,4300,D,SJS,STL,6,2,2.36,1.5
Hampus Lindholm,4700,D,ANA,VAN,6,2,2.33,1.0
Tyler Myers,4000,D,WPJ,BOS,6,2,2.32,3.5
Trevor Daley,3300,D,DET,PIT,5,2,2.32,2.0
Justin Schultz,4500,D,PIT,DET,6,2,2.31,3.0
Kevin Fiala,4900,LW,NSH,MIN,2,2,2.28,0.0
Esa Lindell,3600,D,DAL,PHI,5,2,2.28,1.0
Elias Lindholm,4500,C,CAR,NJD,2,1,2.28,4.0
Jakob Silfverberg,4900,RW,ANA,VAN,2,2,2.26,1.0
Brandon Montour,4400,D,ANA,VAN,5,1,2.26,0.5
Travis Zajac,3400,C,NJD,CAR,3,1,2.23,1.0
Derick Brassard,5300,C,PIT,DET,3,2,2.21,0.5
Alexander Wennberg,4300,C,CBJ,EDM,3,1,2.15,4.5
Boone Jenner,4500,LW,CBJ,EDM,3,2,2.13,8.0
Justin Williams,4300,RW,CAR,NJD,1,2,2.13,0.5
Anthony Beauvillier,4200,LW,NYI,OTT,2,2,2.1,4.5
Ryan Donato,5100,LW,BOS,WPJ,2,1,2.08,6.2
Damon Severson,3000,D,NJD,CAR,6,2,2.08,1.5
Riley Nash,4200,C,BOS,WPJ,3,0,2.05,0.0
Tyler Bertuzzi,3200,LW,DET,PIT,1,1,2.05,1.5
Nino Niederreiter,4200,LW,MIN,NSH,1,2,2.04,1.5
Thomas Vanek,4600,RW,CBJ,EDM,3,2,2.0,15.5
Niklas Kronwall,3000,D,DET,PIT,7,1,2.0,5.0
Bryan Little,4100,RW,WPJ,BOS,3,2,1.98,1.0
Matt Grzelcyk,3900,D,BOS,WPJ,6,2,1.98,1.0
Carl Hagelin,4800,LW,PIT,DET,2,0,1.97,0.5
Radek Faksa,3500,C,DAL,PHI,2,2,1.95,4.0
Sam Gagner,3400,RW,VAN,ANA,2,1,1.92,5.0
Stephen Johns,3300,D,DAL,PHI,7,2,1.91,0.5
Vince Dunn,3500,D,STL,SJS,6,2,1.9,4.5
Milan Lucic,3400,LW,EDM,CBJ,3,1,1.9,0.0
Ryan Kesler,4100,C,ANA,VAN,2,2,1.89,3.0
Olli Maatta,4200,D,PIT,DET,7,2,1.89,1.5
Noah Hanifin,3900,D,CAR,NJD,6,2,1.89,5.0
Frans Nielsen,3000,C,DET,PIT,3,2,1.89,5.0
Charlie Coyle,4400,RW,MIN,NSH,3,2,1.86,1.0
Oliver Bjorkstrand,3600,RW,CBJ,EDM,2,2,1.85,0.5
Patrik Berglund,3400,LW,STL,SJS,2,2,1.83,0.5
Justin Abdelkader,3000,RW,DET,PIT,3,1,1.81,1.0
Timo Meier,4400,LW,SJS,STL,3,2,1.8,2.0
Adam Henrique,4900,C,ANA,VAN,3,1,1.79,1.0
Danton Heinen,4000,RW,BOS,WPJ,3,2,1.78,3.5
Mattias Janmark,3400,LW,DAL,PHI,3,2,1.76,0.5
Ty Rattie,5300,RW,EDM,CBJ,1,2,1.76,1.5
Zack Smith,3000,C,OTT,NYI,2,2,1.74,1.0
Will Butcher,3000,D,NJD,CAR,7,2,1.72,5.5
Nolan Patrick,4000,C,PHI,DAL,2,2,1.71,1.0
Jesper Bratt,3300,RW,NJD,CAR,1,2,1.71,1.5
Ryan Strome,3100,C,EDM,CBJ,3,1,1.71,0.0
Henrik Sedin,3500,C,VAN,ANA,2,1,1.71,3.0
Derrick Pouliot,3000,D,VAN,ANA,6,2,1.7,2.5
Andreas Athanasiou,3700,LW,DET,PIT,3,0,1.7,2.0
Brock Nelson,3000,C,NYI,OTT,3,2,1.69,5.0
Mathieu Perreault,3900,LW,WPJ,BOS,3,2,1.67,1.0
Nick Holden,3400,D,BOS,WPJ,7,2,1.66,2.0
Kevin Labanc,3700,RW,SJS,STL,3,1,1.66,0.5
Brandon Sutter,3000,C,VAN,ANA,3,0,1.65,10.5
Darren Helm,3000,LW,DET,PIT,2,0,1.65,8.5
Ethan Bear,3800,D,EDM,CBJ,6,1,1.63,2.5
Conor Sheary,4300,LW,PIT,DET,3,2,1.62,0.5
Brandon Dubinsky,3300,C,CBJ,EDM,2,0,1.61,2.5
Valentin Zykov,4600,LW,CAR,NJD,3,2,1.57,0.5
Colton Sissons,3100,LW,NSH,MIN,3,2,1.56,1.0
Mikkel Boedker,3900,RW,SJS,STL,2,2,1.56,1.0
Pavel Zacha,3200,C,NJD,CAR,2,0,1.55,4.0
Brett Ritchie,3300,RW,DAL,PHI,3,1,1.54,3.5
Pontus Aberg,3400,RW,EDM,CBJ,2,0,1.54,0.0
Brock McGinn,3200,LW,CAR,NJD,1,0,1.5,1.0
Chris Tierney,3800,C,SJS,STL,3,2,1.49,1.0
Tyler Pitlick,3100,RW,DAL,PHI,2,0,1.49,0.5
Devin Shore,3100,C,DAL,PHI,3,0,1.47,1.0
Andrew Cogliano,3800,LW,ANA,VAN,2,2,1.45,5.0
Tom Pyatt,2900,RW,OTT,NYI,3,0,1.44,0.5
Nick Bonino,3000,C,NSH,MIN,3,0,1.42,0.0
Andrew Ladd,3000,LW,NYI,OTT,3,0,1.4,8.0
Jesse Puljujarvi,3200,RW,EDM,CBJ,3,2,1.4,2.0
Brian Gionta,3500,RW,BOS,WPJ,3,2,1.37,0.5
Ryan Murphy,2900,D,MIN,NSH,6,2,1.37,1.5
Blake Coleman,2900,LW,NJD,CAR,3,0,1.35,1.0
Jussi Jokinen,3200,RW,VAN,ANA,1,2,1.35,0.5
Sonny Milano,3200,LW,CBJ,EDM,2,2,1.34,0.0
Vladimir Sobotka,3200,C,STL,SJS,3,2,1.33,2.5
Antoine Roussel,2900,LW,DAL,PHI,2,2,1.33,4.5
Kyle Brodziak,3000,C,STL,SJS,2,0,1.31,1.0
Joel Armia,2900,RW,WPJ,BOS,3,0,1.27,0.5
Oskar Lindblom,3500,LW,PHI,DAL,2,2,1.26,1.5
Miles Wood,2900,LW,NJD,CAR,2,1,1.22,0.0
Drake Caggiula,3200,LW,EDM,CBJ,2,0,1.19,4.0
Nikolay Goldobin,3100,LW,VAN,ANA,1,2,1.15,1.0
Tanner Fritz,2800,RW,NYI,OTT,3,2,1.12,3.5
Melker Karlsson,3300,RW,SJS,STL,1,0,1.08,3.5
Ondrej Kase,4700,RW,ANA,VAN,3,0,1.07,0.5
Stefan Noesen,2900,RW,NJD,CAR,3,0,1.07,5.5
Darren Archibald,2900,LW,VAN,ANA,3,0,1.07,2.0
Valtteri Filppula,3000,C,PHI,DAL,3,0,1.0,0.5
Tyler Motte,2800,RW,VAN,ANA,3,0,0.96,1.0
Miikka Salomaki,2800,LW,NSH,MIN,3,0,0.95,1.5
Jordan Weal,3000,LW,PHI,DAL,3,2,0.93,1.0
Tommy Wingels,2800,LW,BOS,WPJ,2,0,0.92,1.0
Phillip Di Giuseppe,3200,RW,CAR,NJD,2,0,0.89,5.0
Matt Cullen,2900,C,MIN,NSH,3,0,0.79,0.0
Filip Chlapik,2700,C,OTT,NYI,3,0,0.77,0.0
Marcus Pettersson,2800,D,ANA,VAN,7,2,0.68,1.0
Dmitrij Jaskin,2900,LW,STL,SJS,3,0,0.64,1.5
Tage Thompson,2800,RW,STL,SJS,3,2,0.41,1.0
