playerName,sal,pos,team,opp,line,ppLine,proj,actual
Brent Seabrook,3800,D,CHI,ANA,6,1,2.87,1.0
Kevin Fiala,5300,LW,NSH,COL,2,2,2.7,3.0
Artem Anisimov,4000,C,CHI,ANA,2,1,2.7,0.5
Kyle Turris,5100,C,NSH,COL,2,2,2.67,3.5
Nico Hischier,4900,C,NJD,VGK,1,2,2.58,0.5
Erik Haula,6100,C,VGK,NJD,2,2,2.55,1.5
David Perron,5700,LW,VGK,NJD,2,2,2.55,8.0
Brandon Montour,4700,D,ANA,CHI,5,1,2.54,3.0
Nolan Patrick,4600,C,PHI,FLO,2,1,2.53,0.5
Patrick Maroon,3600,RW,NJD,VGK,3,1,2.53,3.0
Jakob Silfverberg,4600,RW,ANA,CHI,2,2,2.52,8.5
Ryan Kesler,4300,C,ANA,CHI,2,2,2.46,3.5
Adam Henrique,5000,C,ANA,CHI,3,1,2.39,1.5
Hampus Lindholm,4300,D,ANA,CHI,6,2,2.32,0.5
Nick Bjugstad,4800,RW,FLO,PHI,1,2,2.32,2.5
Mike Matheson,4200,D,FLO,PHI,6,2,2.26,3.0
Colin Miller,4500,D,VGK,NJD,5,2,2.24,3.0
Nick Schmaltz,3800,C,CHI,ANA,3,1,2.11,7.5
Travis Zajac,3300,C,NJD,VGK,3,1,2.09,2.5
Alex DeBrincat,4200,LW,CHI,ANA,3,2,2.05,3.5
Samuel Girard,2900,D,COL,NSH,6,2,1.97,0.0
Jordan Oesterle,3300,D,CHI,ANA,7,2,1.96,1.0
Ondrej Kase,4900,RW,ANA,CHI,3,2,1.93,2.0
Shea Theodore,3900,D,VGK,NJD,6,1,1.91,2.5
Damon Severson,3000,D,NJD,VGK,6,2,1.88,1.0
Calle Jarnkrok,3500,RW,NSH,COL,3,0,1.84,1.0
Michael Grabner,4000,LW,NJD,VGK,3,0,1.83,1.0
Carl Soderberg,3200,C,COL,NSH,3,2,1.83,3.0
Alexander Kerfoot,3500,C,COL,NSH,2,2,1.78,1.0
Nick Bonino,3200,C,NSH,COL,3,1,1.77,1.0
Tyson Jost,3400,LW,COL,NSH,2,1,1.75,1.0
Andrew Cogliano,3200,LW,ANA,CHI,2,0,1.74,6.5
Ryan Hartman,3900,RW,NSH,COL,2,0,1.66,0.5
Miles Wood,3600,LW,NJD,VGK,2,0,1.65,1.0
Tomas Tatar,4700,RW,VGK,NJD,3,2,1.59,3.5
Stefan Noesen,3100,RW,NJD,VGK,2,2,1.58,0.5
Matt Nieto,3000,LW,COL,NSH,3,2,1.56,4.5
Blake Comeau,3000,RW,COL,NSH,3,0,1.53,0.0
Vinnie Hinostroza,3700,RW,CHI,ANA,3,1,1.53,5.0
Oskar Lindblom,3000,LW,PHI,FLO,2,2,1.43,2.0
Will Butcher,2900,D,NJD,VGK,7,2,1.42,0.0
Pavel Zacha,3100,C,NJD,VGK,2,0,1.41,0.0
Anthony Duclair,2900,RW,CHI,ANA,2,0,1.41,1.0
Alex Tuch,4500,RW,VGK,NJD,3,1,1.34,0.5
Brad Hunt,3400,D,VGK,NJD,7,2,1.28,2.0
Tomas Jurco,3000,LW,CHI,ANA,2,0,1.2,5.0
Scott Hartnell,3000,RW,NSH,COL,3,0,1.11,1.0
Nick Ritchie,3000,LW,ANA,CHI,3,0,1.11,1.5
Jamie McGinn,3000,LW,FLO,PHI,2,2,1.04,4.0
Scott Laughton,2900,C,PHI,FLO,3,0,1.03,0.5
Michael Raffl,2800,RW,PHI,FLO,3,0,1.0,1.5
Connor Brickley,3000,RW,FLO,PHI,3,2,1.0,1.0
Jared McCann,3100,C,FLO,PHI,3,0,0.93,1.5
Taylor Leier,2900,LW,PHI,FLO,3,2,0.89,1.0
Maxim Mamin,2800,RW,FLO,PHI,3,0,0.87,1.0
Cody Eakin,3100,C,VGK,NJD,3,0,0.72,1.0
Tomas Hyka,3000,LW,VGK,NJD,2,0,0.51,3.0
