playerName,sal,pos,team,opp,line,ppLine,proj,actual
Bo Horvat,5100,C,VAN,VGK,2,1,3.72,1.0
Shayne Gostisbehere,5700,D,PHI,DET,5,1,3.71,8.5
Justin Faulk,5000,D,CAR,EDM,6,1,3.71,4.5
J.T. Miller,6400,LW,TBL,TOR,1,1,3.69,0.5
Nazem Kadri,6200,C,TOR,TBL,1,1,3.68,3.0
Mathew Barzal,6300,C,NYI,PIT,2,1,3.68,7.0
Mitchell Marner,5900,RW,TOR,TBL,1,1,3.67,3.5
Teuvo Teravainen,5700,LW,CAR,EDM,1,1,3.62,5.0
Josh Bailey,5400,RW,NYI,PIT,1,1,3.62,1.5
Leon Draisaitl,5400,C,EDM,CAR,2,1,3.62,11.0
Kyle Palmieri,5100,RW,NJD,SJS,1,1,3.56,1.5
Morgan Rielly,5300,D,TOR,TBL,5,1,3.54,2.0
Brayden Point,5800,C,TBL,TOR,2,2,3.49,0.5
Dustin Brown,5300,RW,LAK,WPJ,1,1,3.48,4.0
Nikolaj Ehlers,6200,LW,WPJ,LAK,1,2,3.46,1.5
Jeff Carter,5400,C,LAK,WPJ,2,1,3.45,1.0
John Klingberg,5500,D,DAL,WSH,5,1,3.45,5.5
Sami Vatanen,4600,D,NJD,SJS,5,1,3.43,0.0
Nick Leddy,4700,D,NYI,PIT,5,1,3.43,3.5
Alexander Radulov,6300,RW,DAL,WSH,2,1,3.4,7.0
James Neal,5700,RW,VGK,VAN,2,1,3.37,0.5
Zach Werenski,5100,D,CBJ,NYR,5,1,3.34,1.5
Jordan Staal,4800,C,CAR,EDM,1,1,3.31,4.5
Duncan Keith,4500,D,CHI,COL,5,2,3.26,3.0
James van Riemsdyk,6200,LW,TOR,TBL,3,1,3.17,8.5
Nick Bjugstad,5900,RW,FLO,OTT,1,2,3.17,7.5
Erik Haula,5600,C,VGK,VAN,2,2,3.12,3.5
Brandon Saad,4700,LW,CHI,COL,1,1,3.11,0.5
David Perron,5500,LW,VGK,VAN,2,2,3.1,1.0
Jaccob Slavin,4200,D,CAR,EDM,5,2,3.09,2.0
Paul Stastny,6000,C,WPJ,LAK,1,0,3.06,0.5
Ivan Provorov,5200,D,PHI,DET,5,2,3.06,2.0
Jake Guentzel,5800,LW,PIT,NYI,1,2,3.05,0.0
Dylan Larkin,5000,C,DET,PHI,2,2,3.05,12.5
Elias Lindholm,4700,RW,CAR,EDM,2,1,3.03,3.0
Ryan Nugent-Hopkins,6400,LW,EDM,CAR,1,2,3.03,4.0
Daniel Sedin,4200,LW,VAN,VGK,1,1,3.02,1.5
Tyler Johnson,5000,C,TBL,TOR,2,2,3.01,0.5
Tomas Hertl,5100,LW,SJS,NJD,1,1,3.01,1.0
Gustav Nyquist,4200,RW,DET,PHI,1,1,2.96,2.5
Henrik Zetterberg,4600,C,DET,PHI,1,1,2.94,0.5
Justin Williams,5000,RW,CAR,EDM,2,2,2.93,1.0
Jordan Eberle,5500,RW,NYI,PIT,2,2,2.93,5.0
Jeff Skinner,5300,LW,CAR,EDM,3,2,2.92,1.0
Mike Matheson,5000,D,FLO,OTT,6,2,2.91,1.5
Mats Zuccarello,5000,RW,NYR,CBJ,2,1,2.9,1.5
Chris Kreider,4600,LW,NYR,CBJ,1,1,2.9,4.5
Jake Muzzin,4800,D,LAK,WPJ,7,1,2.87,1.0
Patrick Marleau,5000,LW,TOR,TBL,1,2,2.84,0.0
Kyle Connor,4900,LW,WPJ,LAK,2,1,2.83,8.5
Pierre-Luc Dubois,4900,C,CBJ,NYR,2,1,2.83,2.0
T.J. Oshie,4900,RW,WSH,DAL,2,1,2.81,6.5
Jake Gardiner,4300,D,TOR,TBL,6,2,2.8,1.5
Nico Hischier,4400,C,NJD,SJS,1,1,2.77,0.5
Wayne Simmonds,5200,RW,PHI,DET,3,1,2.71,0.0
Marc-Edouard Vlasic,4400,D,SJS,NJD,6,2,2.69,1.5
Yanni Gourde,5600,RW,TBL,TOR,3,2,2.67,5.0
Bryan Rust,4800,LW,PIT,NYI,1,0,2.63,1.5
Brent Seabrook,3700,D,CHI,COL,6,1,2.63,6.0
William Nylander,4700,C,TOR,TBL,2,2,2.59,0.5
Mike Green,3900,D,DET,PHI,6,2,2.59,2.5
Ryan Pulock,4500,D,NYI,PIT,7,2,2.57,4.0
Colin Miller,4700,D,VGK,VAN,6,2,2.55,2.0
Tyler Myers,4200,D,WPJ,LAK,6,2,2.52,1.5
Nate Schmidt,4100,D,VGK,VAN,5,2,2.52,2.0
Cody Ceci,3500,D,OTT,FLO,6,2,2.49,4.0
Dion Phaneuf,4100,D,LAK,WPJ,6,2,2.48,3.0
Neal Pionk,3700,D,NYR,CBJ,5,1,2.47,2.5
Alec Martinez,4000,D,LAK,WPJ,6,2,2.45,2.0
Bobby Ryan,3600,LW,OTT,FLO,2,1,2.44,2.0
Justin Schultz,4400,D,PIT,NYI,6,2,2.43,1.5
Darnell Nurse,4600,D,EDM,CAR,5,2,2.43,0.0
Olli Maatta,4100,D,PIT,NYI,7,2,2.42,1.5
Travis Konecny,4800,RW,PHI,DET,1,2,2.42,5.0
Ondrej Palat,5000,LW,TBL,TOR,2,2,2.4,0.5
Tyson Jost,3900,LW,COL,CHI,2,1,2.4,2.5
Anthony Mantha,4600,RW,DET,PHI,2,2,2.4,2.0
Jean-Gabriel Pageau,4000,C,OTT,FLO,3,1,2.38,3.0
Carl Hagelin,4500,LW,PIT,NYI,2,0,2.36,2.5
Nick Foligno,4100,C,CBJ,NYR,1,2,2.36,5.0
Tomas Tatar,4500,RW,VGK,VAN,1,2,2.35,4.0
Derick Brassard,4500,C,PIT,NYI,3,2,2.34,3.0
Alexander Wennberg,4700,C,CBJ,NYR,3,1,2.33,3.5
Artem Anisimov,3200,C,CHI,COL,3,1,2.32,1.5
Matt Niskanen,3800,D,WSH,DAL,5,2,2.31,5.5
Shea Theodore,4000,D,VGK,VAN,7,1,2.3,4.0
Michael Del Zotto,3200,D,VAN,VGK,6,2,2.3,1.0
Alex Killorn,4300,LW,TBL,TOR,3,1,2.25,5.0
Mikhail Sergachev,4200,D,TBL,TOR,6,2,2.25,3.0
Dmitry Orlov,3800,D,WSH,DAL,5,2,2.25,1.0
Kevin Hayes,4600,C,NYR,CBJ,2,2,2.21,6.0
Tanner Pearson,4500,LW,LAK,WPJ,2,2,2.18,1.5
J.T. Compher,3500,C,COL,CHI,2,2,2.15,1.0
Nick Schmaltz,3700,C,CHI,COL,2,2,2.14,2.5
Tyler Bozak,4300,C,TOR,TBL,3,1,2.13,3.5
Samuel Girard,3000,D,COL,CHI,6,2,2.13,3.5
Boone Jenner,4600,LW,CBJ,NYR,3,0,2.12,1.5
Henrik Sedin,3300,C,VAN,VGK,1,1,2.11,0.0
Pavel Buchnevich,3900,RW,NYR,CBJ,3,1,2.1,3.0
Travis Zajac,4200,C,NJD,SJS,2,2,2.09,1.0
Milan Lucic,3700,LW,EDM,CAR,3,1,2.09,3.0
Oliver Bjorkstrand,3900,RW,CBJ,NYR,2,2,2.05,1.5
Vladislav Namestnikov,3800,C,NYR,CBJ,3,2,2.05,1.0
Conor Sheary,4200,RW,PIT,NYI,3,2,2.04,4.0
Brock McGinn,3500,LW,CAR,EDM,2,0,2.04,3.0
Alex Tuch,4200,RW,VGK,VAN,3,1,2.01,3.0
Bryan Little,4300,RW,WPJ,LAK,3,2,2.0,3.5
Alex DeBrincat,4100,RW,CHI,COL,3,2,2.0,2.5
Nolan Patrick,4100,C,PHI,DET,2,2,1.99,0.5
Ryan Spooner,4800,LW,NYR,CBJ,2,2,1.99,0.5
Brady Skjei,3200,D,NYR,CBJ,6,2,1.99,2.5
Sam Gagner,3400,RW,VAN,VGK,3,1,1.98,1.0
Thomas Chabot,3000,D,OTT,FLO,5,1,1.97,2.5
Damon Severson,3000,D,NJD,SJS,6,2,1.95,2.0
Mikkel Boedker,4600,RW,SJS,NJD,1,2,1.94,3.5
Timo Meier,4400,LW,SJS,NJD,3,2,1.94,0.5
Zach Hyman,3800,LW,TOR,TBL,2,2,1.93,4.5
Markus Nutivaara,3000,D,CBJ,NYR,6,2,1.93,5.5
Sven Andrighetto,3200,LW,COL,CHI,2,2,1.93,2.0
Esa Lindell,3600,D,DAL,WSH,5,2,1.93,1.0
Anthony Beauvillier,4000,LW,NYI,PIT,2,2,1.91,1.5
Denis Malgin,4000,RW,FLO,OTT,2,2,1.89,2.5
Thomas Vanek,4200,RW,CBJ,NYR,3,2,1.86,3.0
Blake Comeau,3100,RW,COL,CHI,3,0,1.86,1.5
Derrick Pouliot,2900,D,VAN,VGK,7,2,1.85,3.5
Patrick Maroon,3500,LW,NJD,SJS,3,1,1.82,3.5
Mathieu Perreault,3600,LW,WPJ,LAK,3,2,1.8,1.0
Michael Grabner,3800,LW,NJD,SJS,2,0,1.78,1.5
Andreas Athanasiou,3700,LW,DET,PHI,3,1,1.74,0.5
Brendan Leipsic,3600,LW,VAN,VGK,2,2,1.73,0.5
Derek Ryan,2900,C,CAR,EDM,3,0,1.72,0.5
Matt Nieto,2900,LW,COL,CHI,3,0,1.71,1.5
Dan Hamhuis,2900,D,DAL,WSH,6,2,1.71,0.5
Tom Wilson,3800,RW,WSH,DAL,1,0,1.69,4.5
Kevin Labanc,4100,RW,SJS,NJD,3,2,1.69,3.0
Niklas Kronwall,2900,D,DET,PHI,6,1,1.69,1.5
Lars Eller,4200,C,WSH,DAL,2,2,1.68,4.5
Ben Harpur,2700,D,OTT,FLO,6,2,1.68,1.5
Ryan Strome,3100,C,EDM,CAR,3,1,1.67,8.0
Brock Nelson,3200,C,NYI,PIT,3,2,1.65,0.0
Tyler Bertuzzi,3100,LW,DET,PHI,1,2,1.65,1.5
Darren Helm,3000,LW,DET,PHI,2,2,1.65,3.0
Alex Iafallo,3300,LW,LAK,WPJ,1,0,1.62,0.5
Marian Gaborik,3000,RW,OTT,FLO,2,2,1.62,4.0
Vinnie Hinostroza,3300,RW,CHI,COL,2,0,1.61,1.5
Justin Abdelkader,3100,RW,DET,PHI,3,1,1.61,0.5
Jesper Fast,3200,RW,NYR,CBJ,1,0,1.59,4.5
Chris Tierney,3700,C,SJS,NJD,3,2,1.57,2.0
Zack Smith,2900,C,OTT,FLO,1,2,1.56,1.0
Adrian Kempe,3000,C,LAK,WPJ,2,2,1.55,1.5
Jared McCann,3000,C,FLO,OTT,3,0,1.55,7.5
Frans Nielsen,3000,C,DET,PHI,3,0,1.54,2.2
Andre Burakovsky,3700,LW,WSH,DAL,2,1,1.52,0.0
Brandon Sutter,2800,C,VAN,VGK,3,0,1.52,4.5
Will Butcher,3100,D,NJD,SJS,7,2,1.5,0.0
Frank Vatrano,4000,RW,FLO,OTT,3,0,1.49,9.0
Blake Coleman,3100,C,NJD,SJS,3,0,1.47,5.0
Brian Gibbons,3300,RW,NJD,SJS,2,0,1.46,0.5
Mattias Janmark,3200,RW,DAL,WSH,2,2,1.46,1.5
Jesse Puljujarvi,3300,RW,EDM,CAR,3,2,1.45,8.0
Sonny Milano,3200,LW,CBJ,NYR,2,2,1.43,0.5
Ethan Bear,3100,D,EDM,CAR,6,1,1.42,0.0
Radek Faksa,3400,C,DAL,WSH,2,0,1.41,1.5
Ty Rattie,4000,RW,EDM,CAR,1,2,1.41,0.0
Andrew Ladd,3000,LW,NYI,PIT,3,2,1.39,4.5
Jimmy Vesey,3100,LW,NYR,CBJ,3,2,1.36,1.0
Jamie McGinn,2900,LW,FLO,OTT,3,2,1.34,8.0
Pontus Aberg,3200,RW,EDM,CAR,2,0,1.33,7.5
Tomas Jurco,3000,LW,CHI,COL,3,2,1.33,0.0
Oskar Lindblom,3200,LW,PHI,DET,2,2,1.3,0.5
Valtteri Filppula,3000,C,PHI,DET,3,2,1.3,1.0
Melker Karlsson,3000,RW,SJS,NJD,2,0,1.28,0.5
Connor Brown,3200,RW,TOR,TBL,3,2,1.26,1.0
Andrew Copp,2900,C,WPJ,LAK,3,0,1.25,0.5
Cody Eakin,2900,C,VGK,VAN,3,0,1.24,4.5
Lee Stempniak,2900,RW,CAR,EDM,3,0,1.23,1.0
Reid Boucher,2800,LW,VAN,VGK,1,0,1.23,1.0
Darren Archibald,2900,LW,VAN,VGK,3,0,1.21,1.0
Stefan Noesen,3000,RW,NJD,SJS,3,0,1.2,2.0
Drake Caggiula,3000,LW,EDM,CAR,2,0,1.18,3.5
Devin Shore,3300,LW,DAL,WSH,3,1,1.14,1.0
Nikolay Goldobin,2800,RW,VAN,VGK,2,2,1.12,1.0
Nate Thompson,2700,C,LAK,WPJ,3,0,1.03,1.0
Tom Pyatt,2900,RW,OTT,FLO,3,0,0.98,2.0
Kyle Clifford,2800,LW,LAK,WPJ,3,0,0.96,0.5
Dominic Toninato,2800,C,COL,CHI,3,0,0.95,0.5
Jakub Vrana,3300,LW,WSH,DAL,3,2,0.94,1.5
Jordan Weal,2900,LW,PHI,DET,3,0,0.88,0.5
Tanner Fritz,2900,RW,NYI,PIT,3,0,0.88,2.0
Adam Erne,3000,RW,TBL,TOR,3,0,0.87,3.0
Tyler Pitlick,3100,RW,DAL,WSH,3,0,0.86,0.5
Ryan Carpenter,3100,LW,VGK,VAN,3,0,0.82,0.5
Remi Elie,2800,LW,DAL,WSH,1,2,0.8,0.0
Antoine Roussel,2900,LW,DAL,WSH,3,0,0.67,0.5
Filip Chlapik,2700,C,OTT,FLO,2,2,0.65,1.0
Brett Connolly,3100,LW,WSH,DAL,3,2,0.61,0.5
