playerName,sal,pos,team,opp,line,ppLine,proj,actual
Ryan Dzingel,3200,RW,OTT,DAL,3,2,1.79,0.5
Devin Shore,3400,LW,DAL,OTT,2,2,1.76,1.0
Carl Hagelin,4600,LW,PIT,CGY,2,0,1.73,3.5
Ryan Strome,3800,C,EDM,ARI,3,1,1.73,3.5
Zemgus Girgensons,3100,C,BUF,TOR,1,0,1.71,4.5
Jason Pominville,3100,RW,BUF,TOR,3,1,1.69,7.5
Brock Nelson,3500,C,NYI,VAN,3,2,1.68,1.5
Thomas Chabot,3100,D,OTT,DAL,7,2,1.67,1.0
Jordan Martinook,3000,LW,ARI,EDM,3,0,1.61,2.5
Sam Gagner,3100,C,VAN,NYI,3,2,1.59,0.5
Anton Slepyshev,3200,RW,EDM,ARI,3,2,1.58,0.0
Connor Brown,3400,RW,TOR,BUF,2,2,1.57,0.5
Michael Stone,2800,D,CGY,PIT,7,2,1.54,1.0
Nick Cousins,2900,RW,ARI,EDM,3,2,1.5,2.5
Andrew Ladd,3000,LW,NYI,VAN,3,2,1.49,1.0
Brad Richardson,2900,C,ARI,EDM,3,0,1.48,2.5
Victor Antipin,2900,D,BUF,TOR,7,2,1.47,0.0
Brendan Perlini,4100,LW,ARI,EDM,1,2,1.43,2.0
Kevin Connauton,3000,D,ARI,EDM,7,2,1.41,3.0
Jesse Puljujarvi,3600,LW,EDM,ARI,3,2,1.39,3.5
Nathan Beaulieu,2800,D,BUF,TOR,7,2,1.38,2.0
Jason Spezza,4100,RW,DAL,OTT,3,2,1.37,0.5
Johan Larsson,2900,C,BUF,TOR,3,0,1.37,6.5
Brendan Leipsic,3200,LW,VAN,NYI,2,2,1.34,9.5
Brett Ritchie,3000,RW,DAL,OTT,1,1,1.33,2.0
Andrej Sekera,3200,D,EDM,ARI,7,2,1.32,0.5
Jake Virtanen,3000,RW,VAN,NYI,3,0,1.29,7.0
Scott Wilson,2900,LW,BUF,TOR,3,2,1.23,0.5
Mark Jankowski,3000,C,CGY,PIT,3,0,1.18,1.0
Tyler Pitlick,3000,RW,DAL,OTT,3,0,1.17,2.5
Pontus Aberg,3300,RW,EDM,ARI,2,0,1.12,1.0
Jussi Jokinen,2700,LW,VAN,NYI,1,0,1.09,0.5
Jacob Josefson,2700,C,BUF,TOR,2,0,0.98,1.0
Kasperi Kapanen,3000,RW,TOR,BUF,3,0,0.95,0.5
Tanner Fritz,3000,RW,NYI,VAN,3,2,0.9,0.5
Jordan Nolan,2600,LW,BUF,TOR,2,0,0.88,2.0
Nikolay Goldobin,3000,RW,VAN,NYI,3,2,0.85,0.5
Garnet Hathaway,3000,LW,CGY,PIT,3,0,0.8,1.0
Antoine Roussel,2900,LW,DAL,OTT,3,0,0.74,1.0
Julius Honka,2800,D,DAL,OTT,7,2,0.53,0.5
Dominik Simon,3200,LW,PIT,CGY,3,0,0.41,0.0
