playerName,sal,pos,team,opp,line,ppLine,proj,actual
James Neal,5300,RW,VGK,COL,2,1,3.34,3.0
Oliver Ekman-Larsson,4600,D,ARI,TBL,5,1,3.26,2.5
Dylan Larkin,5500,C,DET,MTL,2,2,3.25,1.0
Nazem Kadri,5800,C,TOR,BUF,2,1,3.23,5.0
Brayden Point,6500,C,TBL,ARI,2,2,3.2,1.5
Matt Duchene,5900,C,OTT,CAR,1,1,3.19,2.0
Nick Bjugstad,6000,RW,FLO,NYI,1,2,3.18,5.0
James van Riemsdyk,6700,LW,TOR,BUF,3,1,3.17,1.5
J.T. Miller,6800,LW,TBL,ARI,1,1,3.16,3.5
Erik Johnson,4900,D,COL,VGK,6,2,3.12,6.5
Derek Stepan,5200,C,ARI,TBL,1,1,3.12,1.5
Clayton Keller,5600,RW,ARI,TBL,1,1,3.11,9.5
T.J. Oshie,5200,RW,WSH,NYR,2,1,3.03,4.0
Jeff Carter,5700,C,LAK,CGY,2,1,2.97,5.5
Jordan Eberle,5800,RW,NYI,FLO,2,2,2.97,0.0
Erik Haula,5300,C,VGK,COL,2,2,2.94,4.5
Jeff Petry,4300,D,MTL,DET,5,1,2.93,6.0
Dustin Brown,5500,RW,LAK,CGY,1,1,2.92,5.5
Duncan Keith,4600,D,CHI,SJS,5,2,2.91,3.0
Jonathan Drouin,4800,C,MTL,DET,1,1,2.91,5.0
Mike Matheson,4800,D,FLO,NYI,6,2,2.88,3.0
Alex Galchenyuk,5200,LW,MTL,DET,2,1,2.88,6.5
Gustav Nyquist,4400,RW,DET,MTL,1,1,2.85,7.5
David Perron,5000,LW,VGK,COL,2,2,2.84,1.0
Henrik Zetterberg,4700,C,DET,MTL,1,1,2.84,3.5
Nick Leddy,4700,D,NYI,FLO,5,1,2.83,0.0
Tyler Johnson,5700,RW,TBL,ARI,1,1,2.8,1.5
Chris Kreider,5300,LW,NYR,WSH,1,1,2.8,1.5
Ryan Pulock,5000,D,NYI,FLO,7,2,2.79,3.5
William Nylander,5400,RW,TOR,BUF,1,2,2.77,2.0
Mikael Backlund,5100,C,CGY,LAK,1,1,2.74,1.0
Sam Reinhart,6000,RW,BUF,TOR,3,1,2.65,0.0
Marc-Edouard Vlasic,4500,D,SJS,CHI,6,2,2.64,2.0
Jaccob Slavin,4800,D,CAR,OTT,5,1,2.62,2.0
Ryan McDonagh,5200,D,TBL,ARI,7,2,2.6,1.0
Tomas Hertl,5100,LW,SJS,CHI,2,2,2.59,4.5
Sebastian Aho,6300,C,CAR,OTT,3,1,2.59,4.0
Jake Gardiner,4400,D,TOR,BUF,6,2,2.5,4.0
Shea Theodore,4000,D,VGK,COL,6,1,2.48,6.5
Brandon Saad,4500,RW,CHI,SJS,1,2,2.43,4.0
Jordan Staal,5000,C,CAR,OTT,1,1,2.42,3.0
Colin Miller,4300,D,VGK,COL,6,2,2.39,1.0
Brent Seabrook,4200,D,CHI,SJS,5,2,2.38,2.5
Jeff Skinner,6100,LW,CAR,OTT,2,2,2.37,2.0
Neal Pionk,4100,D,NYR,WSH,5,1,2.33,1.5
Yanni Gourde,5100,RW,TBL,ARI,2,2,2.31,0.5
Patrick Marleau,4900,LW,TOR,BUF,2,2,2.31,6.5
Ondrej Palat,5400,LW,TBL,ARI,2,2,2.29,1.0
Jake Muzzin,5000,D,LAK,CGY,7,1,2.27,0.0
Cody Ceci,3600,D,OTT,CAR,5,2,2.24,2.5
Dmitry Orlov,3800,D,WSH,NYR,5,2,2.23,2.5
Teuvo Teravainen,6600,RW,CAR,OTT,3,1,2.23,0.5
Anthony Mantha,4900,RW,DET,MTL,2,2,2.22,1.5
Tomas Tatar,4600,RW,VGK,COL,1,2,2.17,1.0
Timo Meier,4000,LW,SJS,CHI,1,2,2.15,2.0
Alex Goligoski,4000,D,ARI,TBL,6,2,2.15,3.0
Mats Zuccarello,5000,RW,NYR,WSH,2,2,2.13,4.0
Paul Byron,3900,LW,MTL,DET,1,1,2.13,5.0
Erik Gustafsson,4000,D,CHI,SJS,6,1,2.07,3.5
Michael Frolik,4300,LW,CGY,LAK,1,1,2.01,1.5
Elias Lindholm,4900,C,CAR,OTT,2,1,1.97,1.0
Nick Schmaltz,4600,RW,CHI,SJS,2,2,1.97,1.0
Artturi Lehkonen,4000,RW,MTL,DET,2,2,1.97,1.5
Zach Hyman,4000,LW,TOR,BUF,1,0,1.94,2.0
Carl Soderberg,3700,C,COL,VGK,3,2,1.94,2.0
Jean-Gabriel Pageau,3600,C,OTT,CAR,2,1,1.94,1.5
Kevin Hayes,4500,C,NYR,WSH,2,2,1.9,0.5
Trevor Daley,3500,D,DET,MTL,5,2,1.89,0.5
Bobby Ryan,3800,LW,OTT,CAR,2,1,1.89,4.5
Anthony Beauvillier,4200,LW,NYI,FLO,2,2,1.88,3.0
Justin Williams,4700,RW,CAR,OTT,1,2,1.86,1.5
Thomas Chabot,3700,D,OTT,CAR,5,1,1.85,1.0
Kevin Labanc,3800,RW,SJS,CHI,3,1,1.83,1.2
Richard Panik,4100,LW,ARI,TBL,1,1,1.83,2.5
Artem Anisimov,3400,C,CHI,SJS,3,1,1.82,2.0
Tyler Bozak,4300,C,TOR,BUF,3,1,1.79,2.0
Tyler Toffoli,4800,RW,LAK,CGY,3,2,1.78,4.0
Tyson Jost,3400,LW,COL,VGK,2,1,1.76,1.0
Kyle Okposo,4200,RW,BUF,TOR,1,0,1.75,2.0
Tyler Bertuzzi,3300,LW,DET,MTL,1,1,1.74,6.5
Tom Wilson,4300,RW,WSH,NYR,1,0,1.73,0.0
Niklas Kronwall,3300,D,DET,MTL,7,1,1.72,2.5
Marco Scandella,3400,D,BUF,TOR,6,2,1.72,1.5
Alex Killorn,4200,LW,TBL,ARI,3,1,1.71,0.0
Alex Tuch,3800,RW,VGK,COL,3,1,1.69,5.5
Mikkel Boedker,4100,RW,SJS,CHI,2,2,1.69,2.0
Jakob Chychrun,3600,D,ARI,TBL,6,1,1.68,5.5
Alec Martinez,3900,D,LAK,CGY,6,2,1.67,0.5
Ryan Dzingel,3700,LW,OTT,CAR,1,2,1.67,2.5
Lars Eller,4100,C,WSH,NYR,3,0,1.65,3.0
Sam Bennett,4600,C,CGY,LAK,2,2,1.6,0.5
Frans Nielsen,3100,C,DET,MTL,3,2,1.6,0.5
J.T. Compher,3500,C,COL,VGK,2,2,1.59,1.5
Mike Reilly,3100,D,MTL,DET,5,2,1.58,2.5
Samuel Girard,2900,D,COL,VGK,7,2,1.56,0.5
Max Domi,3700,LW,ARI,TBL,2,2,1.55,2.0
Mikhail Sergachev,4200,D,TBL,ARI,6,2,1.54,1.0
Chris Tierney,3900,C,SJS,CHI,3,2,1.53,2.5
Tanner Pearson,4300,LW,LAK,CGY,2,2,1.53,2.0
Jesper Fast,4000,RW,NYR,WSH,1,0,1.53,2.0
Christian Dvorak,3600,C,ARI,TBL,2,2,1.53,0.5
Ryan Spooner,4400,C,NYR,WSH,3,2,1.52,0.5
Justin Abdelkader,3100,RW,DET,MTL,3,1,1.52,0.0
Dion Phaneuf,3900,D,LAK,CGY,6,2,1.5,4.5
Noah Hanifin,3800,D,CAR,OTT,6,2,1.5,1.5
Darren Helm,3100,LW,DET,MTL,2,0,1.49,1.5
Andreas Athanasiou,3800,LW,DET,MTL,3,0,1.48,1.0
Jamie McGinn,3100,LW,FLO,NYI,2,2,1.47,4.5
Brock Nelson,3000,C,NYI,FLO,3,2,1.46,1.0
Micheal Ferland,3900,LW,CGY,LAK,3,2,1.45,0.5
Vinnie Hinostroza,3200,RW,CHI,SJS,2,1,1.45,4.0
Andre Burakovsky,3700,LW,WSH,NYR,2,2,1.4,2.5
Blake Comeau,3000,RW,COL,VGK,3,0,1.37,3.0
Brad Hunt,3000,D,VGK,COL,7,2,1.36,1.5
Noah Juulsen,2800,D,MTL,DET,6,2,1.3,4.0
Alexander Kerfoot,3000,RW,COL,VGK,2,2,1.29,1.5
Jimmy Vesey,3100,LW,NYR,WSH,3,2,1.29,4.5
Charles Hudon,3200,RW,MTL,DET,3,2,1.28,1.0
Jason Pominville,3500,RW,BUF,TOR,2,2,1.26,3.0
Michael Stone,3100,D,CGY,LAK,6,2,1.23,2.5
Brendan Guhle,3000,D,BUF,TOR,5,2,1.22,2.0
John Gilmour,3200,D,NYR,WSH,7,2,1.2,0.0
Scott Wilson,3300,LW,BUF,TOR,1,2,1.19,2.0
Matt Nieto,3000,LW,COL,VGK,3,0,1.18,4.5
Jacob De La Rose,3200,C,MTL,DET,2,0,1.17,0.5
Troy Brouwer,3200,RW,CGY,LAK,1,1,1.16,2.0
Colton Sceviour,2900,RW,FLO,NYI,3,0,1.15,2.5
Cody Eakin,3100,C,VGK,COL,3,0,1.12,0.5
Filip Chlapik,2700,C,OTT,CAR,3,2,1.11,1.5
Zack Smith,3100,C,OTT,CAR,2,0,1.1,0.0
Nikita Scherbak,3100,LW,MTL,DET,3,2,1.05,1.0
Tom Pyatt,2900,RW,OTT,CAR,3,0,1.05,0.5
Brock McGinn,3200,LW,CAR,OTT,1,0,1.04,4.5
Tomas Jurco,3000,LW,CHI,SJS,3,0,1.02,1.0
Matthew Highmore,3400,LW,CHI,SJS,2,0,0.97,0.5
Tanner Fritz,2900,RW,NYI,FLO,3,2,0.95,0.5
Logan Shaw,2900,C,MTL,DET,3,0,0.91,1.0
Andreas Martinsen,2700,RW,CHI,SJS,3,0,0.9,1.0
Melker Karlsson,3300,RW,SJS,CHI,3,0,0.87,1.0
Mark Jankowski,3100,C,CGY,LAK,3,2,0.87,1.5
Zemgus Girgensons,3400,LW,BUF,TOR,2,0,0.87,5.0
Connor Brown,3200,RW,TOR,BUF,3,2,0.84,0.0
Jakub Vrana,3200,RW,WSH,NYR,3,2,0.77,0.5
Brad Richardson,2800,C,ARI,TBL,3,0,0.76,0.5
Adrian Kempe,3000,C,LAK,CGY,2,2,0.75,4.5
Nick Shore,2800,C,CGY,LAK,2,0,0.74,1.0
Valentin Zykov,4000,LW,CAR,OTT,3,2,0.73,4.5
Alex Iafallo,3100,LW,LAK,CGY,1,0,0.72,0.0
Johan Larsson,2800,C,BUF,TOR,3,0,0.69,2.5
Jordan Martinook,2900,LW,ARI,TBL,3,0,0.68,2.5
Ryan Carpenter,3000,LW,VGK,COL,3,0,0.67,1.0
Curtis Lazar,3200,RW,CGY,LAK,2,0,0.67,0.5
Ross Johnston,2800,LW,NYI,FLO,3,0,0.67,0.0
Anthony Cirelli,3300,C,TBL,ARI,3,0,0.65,0.0
Jordan Nolan,2800,LW,BUF,TOR,3,0,0.63,0.5
Chris Stewart,3000,RW,CGY,LAK,3,0,0.6,0.0
Rasmus Andersson,2800,D,CGY,LAK,7,2,0.56,0.0
Brett Connolly,3000,LW,WSH,NYR,3,2,0.54,0.0
Josh Archibald,2800,RW,ARI,TBL,2,0,0.54,0.0
Maxim Mamin,2800,LW,FLO,NYI,3,0,0.52,1.0
Phillip Di Giuseppe,3400,RW,CAR,OTT,2,0,0.48,1.0
Adam Erne,3000,RW,TBL,ARI,3,0,0.46,0.5
Nate Thompson,2700,LW,LAK,CGY,3,0,0.44,0.5
Kyle Clifford,2800,LW,LAK,CGY,3,0,0.42,0.5
