playerName,sal,pos,team,opp,line,ppLine,proj,actual
Max Domi,3400,LW,ARI,MIN,2,1,2.2,6.5
Nolan Patrick,4700,C,PHI,CAR,2,1,2.18,0.0
Jordan Oesterle,3300,D,CHI,SJS,5,2,2.18,1.5
Jordan Staal,4800,C,CAR,PHI,1,1,2.16,3.0
Damon Severson,3000,D,NJD,FLO,6,2,2.14,1.0
Alex DeBrincat,4400,LW,CHI,SJS,3,2,2.14,5.0
Riley Nash,4500,C,BOS,PIT,1,0,2.13,6.0
Christian Dvorak,3200,C,ARI,MIN,2,2,2.1,8.0
Justin Williams,4000,RW,CAR,PHI,1,2,2.06,9.0
Devin Shore,3100,LW,DAL,TBL,2,2,2.05,0.5
Michael Grabner,3600,LW,NJD,FLO,3,0,2.04,1.0
Alex Iafallo,3400,LW,LAK,CBJ,1,0,2.0,7.5
Miles Wood,4000,LW,NJD,FLO,2,0,1.98,2.5
Ryan Hartman,3200,LW,NSH,EDM,1,0,1.97,2.0
Vinnie Hinostroza,3800,LW,CHI,SJS,1,1,1.91,1.0
Mikhail Sergachev,3800,D,TBL,DAL,6,2,1.9,0.5
Jason Spezza,3200,C,DAL,TBL,2,2,1.89,1.0
Justin Schultz,4200,D,PIT,BOS,6,2,1.86,2.0
Radek Faksa,3100,C,DAL,TBL,3,0,1.86,2.0
Brendan Perlini,3900,LW,ARI,MIN,1,2,1.86,0.0
Noah Hanifin,3600,D,CAR,PHI,6,2,1.82,1.5
Calle Jarnkrok,3700,RW,NSH,EDM,3,0,1.8,3.0
Jake DeBrusk,4000,LW,BOS,PIT,2,2,1.77,3.0
Tobias Rieder,3200,LW,LAK,CBJ,3,0,1.77,0.5
Adrian Kempe,3200,C,LAK,CBJ,3,2,1.75,0.5
Oliver Bjorkstrand,4100,RW,CBJ,LAK,3,2,1.74,3.0
Ryan Callahan,3100,RW,TBL,DAL,2,2,1.73,0.5
Carl Hagelin,4500,LW,PIT,BOS,2,0,1.72,0.5
Stefan Noesen,3200,RW,NJD,FLO,3,2,1.72,0.5
Tyler Pitlick,3000,RW,DAL,TBL,3,0,1.72,0.5
Michael Cammalleri,3700,LW,EDM,NSH,2,2,1.71,1.5
Nick Cousins,2900,RW,ARI,MIN,3,2,1.71,0.0
Radim Vrbata,3200,RW,FLO,NJD,2,2,1.68,0.5
Olli Maatta,3700,D,PIT,BOS,6,2,1.66,9.0
Will Butcher,3000,D,NJD,FLO,7,2,1.66,0.5
Brad Richardson,2900,C,ARI,MIN,3,0,1.63,0.5
Jordan Martinook,2700,LW,ARI,MIN,3,0,1.61,4.0
Pavel Zacha,3400,C,NJD,FLO,2,0,1.6,1.0
Nick Bonino,3200,C,NSH,EDM,3,0,1.59,3.0
Thomas Vanek,4000,RW,CBJ,LAK,2,1,1.59,1.0
Jesper Bratt,3500,RW,NJD,FLO,2,0,1.55,3.5
Brock McGinn,3100,LW,CAR,PHI,1,0,1.54,2.0
Chris Kunitz,3500,LW,TBL,DAL,1,2,1.51,2.5
Anton Slepyshev,3200,RW,EDM,NSH,1,2,1.47,2.0
Scott Hartnell,3100,LW,NSH,EDM,3,0,1.38,4.0
Jamie McGinn,3000,LW,FLO,NJD,3,2,1.37,1.5
Nate Thompson,2800,RW,LAK,CBJ,3,0,1.35,4.5
Antoine Roussel,2900,LW,DAL,TBL,3,0,1.34,0.5
Joel Eriksson Ek,3000,C,MIN,ARI,3,0,1.33,3.0
Jesse Puljujarvi,3400,LW,EDM,NSH,2,2,1.28,1.0
Jared McCann,3100,C,FLO,NJD,3,0,1.27,4.0
Tommy Wingels,3100,C,BOS,PIT,3,0,1.24,1.0
Conor Sheary,3900,LW,PIT,BOS,3,2,1.2,0.5
Tomas Jurco,2700,LW,CHI,SJS,2,0,1.2,1.0
Nick Holden,2900,D,BOS,PIT,7,2,1.17,4.0
Jujhar Khaira,3000,C,EDM,NSH,3,2,1.17,1.0
Brandon Dubinsky,3200,C,CBJ,LAK,3,0,1.14,0.0
Drake Caggiula,3200,LW,EDM,NSH,3,0,1.01,1.0
Daniel Winnik,2900,LW,MIN,ARI,3,0,1.0,1.0
Iiro Pakarinen,2800,RW,EDM,NSH,3,0,0.87,3.0
Adam Erne,3000,LW,TBL,DAL,3,0,0.83,0.0
Sonny Milano,2800,LW,CBJ,LAK,3,2,0.82,1.5
Scott Laughton,2900,C,PHI,CAR,3,0,0.79,0.5
Oskar Lindblom,2900,LW,PHI,CAR,2,2,0.78,1.0
Michael Raffl,2800,RW,PHI,CAR,3,0,0.76,0.0
Maxim Mamin,2800,RW,FLO,NJD,3,0,0.76,4.5
Lucas Wallmark,2600,C,CAR,PHI,3,0,0.56,1.5
Phillip Di Giuseppe,2700,RW,CAR,PHI,3,0,0.55,0.5
Taylor Leier,2900,RW,PHI,CAR,3,2,0.41,0.5
