playerName,sal,pos,team,opp,line,ppLine,proj,actual
Logan Couture,6400,C,SJS,CGY,1,1,3.78,0.5
Ryan Suter,5000,D,MIN,VGK,5,1,3.73,1.5
Dougie Hamilton,5400,D,CGY,SJS,5,1,3.65,5.5
Mikael Granlund,6200,RW,MIN,VGK,1,2,3.57,2.5
Cam Fowler,5100,D,ANA,DET,5,1,3.44,1.0
Mike Hoffman,5700,RW,OTT,DAL,1,1,3.42,7.0
Ryan Johansen,5400,C,NSH,COL,1,1,3.37,1.0
Erik Haula,5800,C,VGK,MIN,2,2,3.26,6.0
Jason Zucker,5800,LW,MIN,VGK,2,2,3.17,7.0
James Neal,5400,RW,VGK,MIN,1,1,3.15,2.0
David Perron,5400,LW,VGK,MIN,2,2,3.15,5.0
Zach Parise,5500,LW,MIN,VGK,1,1,3.14,7.0
Gabriel Landeskog,5200,LW,COL,NSH,1,1,3.12,5.0
Matt Duchene,5000,C,OTT,DAL,1,1,3.0,7.0
Matt Dumba,4900,D,MIN,VGK,5,1,2.97,6.0
Henrik Zetterberg,4500,C,DET,ANA,1,1,2.94,3.5
T.J. Oshie,4700,RW,WSH,NYI,2,1,2.93,4.5
Mikko Koivu,4900,C,MIN,VGK,1,1,2.91,3.0
Craig Smith,5300,RW,NSH,COL,2,2,2.9,5.5
Dylan Larkin,4800,C,DET,ANA,2,2,2.9,4.5
Corey Perry,5900,RW,ANA,DET,1,2,2.87,5.5
Gustav Nyquist,3800,RW,DET,ANA,1,1,2.87,5.0
Kevin Fiala,5100,LW,NSH,COL,2,0,2.83,0.0
Mikael Backlund,5600,C,CGY,SJS,2,2,2.83,2.5
Esa Lindell,3900,D,DAL,OTT,5,2,2.8,1.0
Josh Bailey,5800,RW,NYI,WSH,1,1,2.79,0.5
Marc-Edouard Vlasic,4700,D,SJS,CGY,6,2,2.77,3.5
Kyle Turris,5200,C,NSH,COL,2,0,2.74,0.5
Tomas Hertl,5000,LW,SJS,CGY,1,1,2.71,6.0
Mathew Barzal,6000,C,NYI,WSH,2,1,2.71,7.0
Brandon Montour,4500,D,ANA,DET,5,1,2.66,2.0
Matt Niskanen,4000,D,WSH,NYI,5,2,2.6,6.0
Nick Leddy,4800,D,NYI,WSH,5,1,2.58,0.0
Dmitry Orlov,3800,D,WSH,NYI,5,2,2.57,2.5
Anders Lee,6100,LW,NYI,WSH,3,1,2.56,1.5
T.J. Brodie,4200,D,CGY,SJS,6,2,2.53,2.0
Jakob Silfverberg,4800,RW,ANA,DET,2,2,2.47,6.0
Nate Schmidt,3900,D,VGK,MIN,5,2,2.41,2.0
Anthony Mantha,4500,LW,DET,ANA,2,2,2.41,0.5
Dan Hamhuis,3000,D,DAL,OTT,6,2,2.34,3.0
Colin Miller,4300,D,VGK,MIN,6,2,2.33,3.0
Micheal Ferland,4900,RW,CGY,SJS,1,1,2.24,7.0
Adam Henrique,4700,C,ANA,DET,3,1,2.23,3.0
Nino Niederreiter,4000,LW,MIN,VGK,2,1,2.18,4.0
Michael Frolik,4600,RW,CGY,SJS,2,0,2.16,1.5
Jordan Eberle,5200,RW,NYI,WSH,2,0,2.16,2.0
Hampus Lindholm,4100,D,ANA,DET,6,2,2.13,3.5
Mike Green,3600,D,DET,ANA,7,2,2.1,5.5
Ryan Kesler,4200,C,ANA,DET,2,2,2.08,5.5
Shea Theodore,4100,D,VGK,MIN,7,1,2.07,4.0
Mattias Janmark,3300,C,DAL,OTT,2,2,2.07,1.0
Tomas Tatar,4300,RW,VGK,MIN,2,2,2.06,0.0
Travis Hamonic,3400,D,CGY,SJS,6,2,2.06,3.0
Carl Soderberg,3500,C,COL,NSH,3,2,1.99,2.0
Tom Wilson,4100,RW,WSH,NYI,1,0,1.95,1.5
Jason Spezza,3100,C,DAL,OTT,2,2,1.93,0.5
Nick Bonino,3100,C,NSH,COL,3,2,1.91,2.5
Jean-Gabriel Pageau,3900,C,OTT,DAL,2,1,1.88,1.0
Alex Tuch,5000,RW,VGK,MIN,3,1,1.81,0.5
Ryan Pulock,4000,D,NYI,WSH,7,2,1.81,6.5
Cody Ceci,3300,D,OTT,DAL,6,2,1.8,1.5
Bobby Ryan,3600,LW,OTT,DAL,2,1,1.79,1.0
Tyson Jost,3400,LW,COL,NSH,2,1,1.78,1.5
Mikkel Boedker,4400,RW,SJS,CGY,1,2,1.77,0.0
Radek Faksa,3800,C,DAL,OTT,3,0,1.75,0.5
Timo Meier,4200,LW,SJS,CGY,3,2,1.71,2.0
Ryan Hartman,3200,RW,NSH,COL,3,2,1.66,2.5
Samuel Girard,2800,D,COL,NSH,6,2,1.66,0.0
Sam Bennett,4100,LW,CGY,SJS,2,2,1.66,1.0
J.T. Compher,3400,C,COL,NSH,2,2,1.65,1.5
Colton Sissons,2900,C,NSH,COL,3,0,1.59,8.0
Andreas Athanasiou,3900,LW,DET,ANA,3,1,1.59,1.5
Andrew Cogliano,3300,LW,ANA,DET,2,0,1.55,3.0
Lars Eller,3700,C,WSH,NYI,3,2,1.5,5.0
Anthony Beauvillier,4300,LW,NYI,WSH,1,2,1.5,0.5
Ondrej Kase,3700,RW,ANA,DET,3,2,1.49,3.5
Jonas Brodin,3000,D,MIN,VGK,6,2,1.47,4.0
Tyler Pitlick,3100,RW,DAL,OTT,3,0,1.44,6.0
Darren Helm,2900,RW,DET,ANA,2,2,1.43,1.0
Sven Andrighetto,2900,RW,COL,NSH,2,2,1.41,2.0
Ryan Dzingel,3300,LW,OTT,DAL,1,0,1.41,3.5
Niklas Kronwall,2800,D,DET,ANA,7,1,1.4,2.0
Blake Comeau,3000,RW,COL,NSH,3,0,1.38,2.0
Frans Nielsen,3200,C,DET,ANA,3,0,1.35,0.5
Andre Burakovsky,3300,RW,WSH,NYI,2,2,1.34,1.5
Justin Abdelkader,3000,RW,DET,ANA,3,1,1.34,2.0
Matt Nieto,2900,LW,COL,NSH,3,0,1.29,1.5
Tyler Bertuzzi,3200,LW,DET,ANA,1,2,1.27,1.0
Kevin Labanc,4000,RW,SJS,CGY,3,2,1.24,4.5
Brock Nelson,3100,C,NYI,WSH,3,2,1.24,4.5
Antoine Roussel,2900,LW,DAL,OTT,3,0,1.18,0.0
Andrew Ladd,3000,LW,NYI,WSH,2,2,1.17,1.0
Chris Tierney,3600,C,SJS,CGY,3,2,1.12,3.0
Gemel Smith,2800,LW,DAL,OTT,2,0,1.11,1.0
Tanner Fritz,2800,RW,NYI,WSH,3,2,1.11,0.5
Nick Ritchie,3000,LW,ANA,DET,3,0,1.06,4.0
Thomas Chabot,3000,D,OTT,DAL,5,2,1.0,3.0
Zack Smith,2900,C,OTT,DAL,3,2,0.94,1.0
Jakub Vrana,3200,LW,WSH,NYI,3,2,0.93,7.0
Alexandre Burrows,2800,RW,OTT,DAL,2,2,0.88,0.0
Cody Eakin,3000,C,VGK,MIN,3,0,0.86,0.5
Tom Pyatt,3000,RW,OTT,DAL,3,0,0.83,1.0
Mark Jankowski,3100,C,CGY,SJS,3,0,0.81,5.5
Ryan Murphy,2800,D,MIN,VGK,6,2,0.75,0.0
Joel Eriksson Ek,2900,C,MIN,VGK,3,0,0.6,0.0
Marcus Foligno,2800,RW,MIN,VGK,3,0,0.53,0.0
Garnet Hathaway,2800,RW,CGY,SJS,3,0,0.51,2.5
Alex Chiasson,2900,RW,WSH,NYI,3,0,0.46,8.0
Kris Versteeg,2800,LW,CGY,SJS,3,0,0.4,0.0
